,Query,Cosine Similarity
911,new covid symptoms,0.36721462
912,is sick,0.36719158
913,disease,0.36699384
914,starve a fever,0.3669523
915,is bronchitis contagious,0.3668466
916,hospital acquired infections,0.36674595
917,chronic cough,0.36671755
918,viruses,0.36670938
919,anti sickness tablets,0.36667877
920,fever symptoms,0.36666128
921,how did ebola start,0.36660704
922,is a cold contagious,0.3664905
923,how is ebola spread,0.36639568
924,how do you get rid of a cold,0.36638582
925,sneezing cold,0.36611602
926,fever in infants,0.3660766
927,arthritis,0.36600563
928,sinusitis contagious,0.36574215
929,covid 19 symptoms,0.36573654
930,winter vomiting,0.36555243
931,nausea,0.36543265
932,how to treat a fever,0.36529374
933,hay fever symptoms,0.36501196
934,smallpox,0.36491057
935,coronavirus nhs,0.36456004
936,38 degrees fever,0.3644128
937,norovirus,0.3641718
938,fever in toddlers,0.36415145
939,viral gastroenteritis,0.36412388
940,norovirus uk,0.36407578
941,chicken pox virus,0.36402884
942,viral fatigue,0.3638693
943,a viral infection,0.36341357
944,norovirus outbreak,0.3633719
945,scarlet fever rash,0.36336726
946,pneumonia treatment,0.3633502
947,immune deficiency,0.3632521
948,astrazeneca vaccine,0.3630893
949,mild pneumonia,0.36293387
950,diarrhea,0.362905
951,catch a cold,0.36266163
952,scarlet fever treatment,0.36258215
953,coughing fits,0.36252868
954,smallpox vaccine,0.36226106
955,get over a cold,0.36214772
956,covid runny nose,0.36202893
957,is scarlet fever contagious,0.3619628
958,chicken pox vaccine,0.3615728
959,38 degree fever,0.36137182
960,cure cough,0.36133483
961,coronavirus holidays,0.36131355
962,malaria vaccine,0.3611685
963,yahoo health,0.36116064
964,vaccine schedule,0.36099035
965,cough relief,0.36082962
966,is sneezing coronavirus,0.36063048
967,baby colic,0.3606168
968,tickly cough covid,0.36019695
969,anti inflammatory herbs,0.36014625
970,bacterial infection,0.36014333
971,terminal illness,0.3599886
972,inflammatory arthritis,0.3598571
973,a bad cough,0.3597059
974,covid while pregnant,0.35969195
975,auto immune disease,0.35958976
976,bacterial infections,0.3595613
977,a cough,0.3595298
978,are colds contagious,0.35950935
979,norovirus without vomiting,0.35933864
980,vaccine booking,0.35930857
981,norovirus news,0.35924777
982,nhs chicken pox,0.35918975
983,autoimmune,0.3588114
984,winter vomiting disease,0.35857603
985,vaccinations uk,0.35835618
986,vaccine ingredients,0.35830033
987,shivering,0.3582487
988,sore throat virus,0.35802823
989,what is ebola,0.35790256
990,pneumonia in babies,0.3575908
991,throat infection,0.35755217
992,covid booster vaccine,0.35749647
993,virus going around uk,0.3573812
994,immunology,0.35717306
995,plague doctor,0.35702267
996,chills coronavirus,0.35693246
997,sore throat and runny nose,0.3569056
998,morning sickness remedies,0.35690072
999,hayfever medicine,0.3568689
1000,asthma,0.3568649
1001,dry hacking cough,0.35675228
1002,mucus and runny nose difficult to spell condition,0.35663414
1003,hay fever eyes,0.35625088
1004,symptoms pneumonia,0.35614908
1005,measles nhs,0.35612455
1006,baby has a cold,0.35579634
1007,respiratory diseases,0.35576499
1008,cmv infection,0.35568488
1009,malaria,0.35539234
1010,where did ebola come from,0.35538518
1011,the norovirus,0.3553736
1012,strep pneumonia,0.35536748
1013,40 degree fever,0.35520622
1014,antivirals,0.35519588
1015,off sick,0.35487425
1016,book a vaccine,0.35473815
1017,anti inflammatory drugs,0.35466394
1018,human viruses,0.35445258
1019,nasal spray,0.3543538
1020,inflammation in the body,0.35413167
1021,nauseas,0.3540089
1022,medical symptons,0.3535048
1023,symptons,0.35345232
1024,uk vaccine,0.35344282
1025,baby with cough,0.3532343
1026,how to stop a cold,0.35323068
1027,covid sore throat,0.35318372
1028,is croup contagious,0.35309637
1029,viral or bacterial,0.35293552
1030,fever eyes,0.35283357
1031,how to fight a cold,0.35282424
1032,crohns,0.35280573
1033,meningitis vaccine,0.35262066
1034,lingering cough,0.35224834
1035,symptom of fever,0.35224426
1036,treat a cold,0.3519687
1037,cures for morning sickness,0.3519512
1038,scarlet fever in babies,0.35175523
1039,ssri,0.35166764
1040,treatment for hay fever,0.35165793
1041,sneezing and coughing,0.35157174
1042,high fever in children,0.35156766
1043,cough drops,0.35153925
1044,the vaccine book,0.3512145
1045,chronic nausea,0.3511872
1046,how to cure a cold,0.3509649
1047,antiinflammatory foods,0.35094488
1048,hepatitis,0.35090962
1049,vomitting bug,0.35073835
1050,chest cough,0.35059917
1051,feed a fever starve a cold,0.35044134
1052,hay fever symptom,0.35042343
1053,opportunistic infection,0.35030383
1054,covid symptoms 2023,0.35019585
1055,cholera symptoms,0.3501014
1056,nhs vaccine booking,0.35008138
1057,39 degrees fever,0.3500183
1058,mouth infection,0.34999198
1059,i have a fever,0.34985524
1060,nausea and vomiting,0.34983528
1061,what is fever,0.34974283
1062,norovirus vaccine,0.3497281
1063,superbug,0.34954518
1064,nhs covid,0.34951803
1065,auto immune disorders,0.34938192
1066,mucus cough syrup,0.3492257
1067,mayo clinic symptoms,0.34921888
1068,gum infection,0.34918484
1069,cough runny nose,0.34910002
1070,nora virus,0.3489598
1071,inflammatory response,0.34880584
1072,meningitis,0.3487211
1073,corona virus,0.34857965
1074,constant coughing,0.34857467
1075,cough covid,0.34852645
1076,communicable disease,0.34836593
1077,can you develop hay fever,0.348331
1078,pathogenesis,0.34821844
1079,viral rash,0.34818637
1080,stop coughing,0.3481549
1081,is sneezing a covid symptom,0.34812334
1082,tonsillitis contagious,0.3480872
1083,anti nausea,0.348064
1084,vomiting bug,0.34806362
1085,norovirus airborne,0.3480597
1086,inflamed,0.3479976
1087,viruses and bacteria,0.3477548
1088,when is a cold contagious,0.3477299
1089,measles,0.34762514
1090,hospitalized,0.34750986
1091,fluoride poisoning,0.34749356
1092,high temperature fever,0.34731886
1093,bronchiolitis contagious,0.34710988
1094,diarrhea and vomiting,0.34704098
1095,i have tonsillitis,0.3469754
1096,chronic illness,0.34688035
1097,zombie outbreak,0.34687403
1098,cold and sore throat,0.34676635
1099,signs of infection,0.34648916
1100,aids,0.34639084
1101,coronavirus,0.34628657
1102,phlegm cough covid,0.34627303
1103,colitis treatment,0.34622785
1104,how to get over a cold,0.34603915
1105,infected chicken pox,0.3458168
1106,how to treat a cold,0.34569445
1107,how to get a fever,0.34568962
1108,rotavirus vaccine,0.34551996
1109,sick bug,0.34538022
1110,lung infection,0.3452801
1111,bbc coronavirus,0.3452671
1112,i keep coughing,0.34502536
1113,covid antivirals uk,0.34496477
1114,asthmatic bronchitis,0.34492025
1115,vomiting diarrhea,0.34489477
1116,get rid of a cold fast,0.34485632
1117,bacterial diseases,0.34477985
1118,viral infection symptoms,0.34468815
1119,covid antivirals,0.34465626
1120,norovirus immunity,0.34448355
1121,cold cough,0.34442103
1122,infection game,0.34441894
1123,scarlet fever pictures,0.34440792
1124,symptom of hay fever,0.34420383
1125,inflammatory bowel disease,0.34413302
1126,fever at night,0.34411395
1127,sneeze,0.3440725
1128,smallpox vaccination,0.34392
1129,upper respiratory infection symptoms,0.34388986
1130,auto immune deficiency,0.3437854
1131,acute bronchitis,0.34366643
1132,deadly viruses,0.34365085
1133,39 degree fever,0.343621
1134,when are colds contagious,0.34356567
1135,cold or allergies,0.34345064
1136,antiviral medicine,0.34326196
1137,mrsa contagious,0.34319115
1138,measles outbreak,0.3431496
1139,lymph,0.34282887
1140,measles virus,0.3427768
1141,cough for 2 weeks,0.3426945
1142,antivirals for covid uk,0.34255776
1143,covid cold symptoms,0.3424884
1144,gastroenteritis,0.34243235
1145,non stop coughing,0.34222054
1146,aids vaccine,0.34209898
1147,boiler flue,0.3417782
1148,coronavirus sore throat,0.34154725
1149,sick after eating,0.34153464
1150,diseases in africa,0.34149155
1151,rubella virus,0.34130192
1152,covid19 news,0.34103727
1153,vaccine deaths,0.3410312
1154,community acquired pneumonia,0.3410256
1155,auto immune,0.34101975
1156,i have cold,0.34088528
1157,mrsa virus,0.34082878
1158,childrens hayfever medicine,0.3406941
1159,anti inflammatory foods,0.34058008
1160,travel sickness,0.3404913
1161,viral meningitis,0.34049004
1162,intestinal infection,0.3404394
1163,hemorrhagic fever,0.34032091
1164,throat infections,0.34029755
1165,how to break a fever,0.34020773
1166,baby diarrhea,0.3401877
1167,persistent cough,0.34013343
1168,respiratory disease,0.3400417
1169,icu,0.33986613
1170,mayo health,0.33981767
1171,scarlet fever adults,0.339763
1172,having cold,0.33967456
1173,blocked nose and cough,0.3396443
1174,coronavirus vaccine,0.3394074
1175,nasal drip,0.33935934
1176,atypical pneumonia,0.3391877
1177,baby hayfever medicine,0.3391819
1178,i feel unwell,0.3391104
1179,antiviral for covid,0.33898848
1180,chicken pox vaccination,0.33882046
1181,nasal congestion,0.33878055
1182,winter vomiting bug,0.3387509
1183,runny nose and eyes,0.33874026
1184,stomach infection,0.33873495
1185,symptoms of a cold,0.33867013
1186,covid booster jab,0.33866245
1187,symptoms of fever,0.33864614
1188,scarlet fever rash pictures,0.33847845
1189,strep throat contagious,0.33842942
1190,fever ray,0.33842283
1191,the mayo clinic,0.33842176
1192,dry cough,0.33837852
1193,covid headache,0.33821365
1194,rsv vaccine,0.33810017
1195,fever meaning,0.33806545
1196,febrile illness,0.33801115
1197,is meningitis contagious,0.3379917
1198,a dry cough,0.3379637
1199,disease in africa,0.33787587
1200,is sinusitis contagious,0.33774665
1201,lung infections,0.33767954
1202,coughing up yellow mucus,0.33717343
1203,bbc news coronavirus,0.3371411
1204,allergic,0.33711624
1205,immune system boosters,0.33698475
1206,african disease,0.33691537
1207,chicken diseases,0.33684298
1208,food borne illnesses,0.33649457
1209,rheumatic fever symptoms,0.33642936
1210,antivirals for covid,0.33640644
1211,how to recover from a cold,0.3363098
1212,chest infection contagious,0.336206
1213,cough when pregnant,0.3361852
1214,rocky mountain fever,0.33615264
1215,crohns disease,0.33615023
1216,after vomiting,0.3361355
1217,pneumonia in children,0.33603305
1218,aids virus,0.33586618
1219,aspiration pneumonia,0.33583388
1220,gesundheit hospital,0.33583003
1221,vomit,0.33581156
1222,viral encephalitis,0.33577448
1223,pfizer vaccine,0.33563364
1224,autoimmunity,0.3356086
1225,hepatitis vaccine,0.3355295
1226,sinus infection,0.33552375
1227,e coli symptoms,0.3355159
1228,flue pipe,0.3353422
1229,coronavirus italy,0.33530614
1230,walking pneumonia,0.33514848
1231,medical alert,0.3351239
1232,clostridium difficile colitis,0.33508053
1233,nhs hayfever,0.3350527
1234,teething fever,0.33502102
1235,go to hospital,0.33500385
1236,body temperature fever,0.33489272
1237,how to prevent a cold,0.33467445
1238,covid news,0.3345605
1239,sneezing runny nose,0.33455133
1240,for cough,0.33438435
1241,feeling nausea,0.33432525
1242,childhood vaccinations,0.33428964
1243,symptoms scarlet fever,0.33428073
1244,deadly virus,0.33413416
1245,baby vomiting,0.3338299
1246,virus going around,0.3336908
1247,arthritis uk,0.33360738
1248,measles epidemic,0.33348182
1249,nausea and diarrhea,0.33345202
1250,bcg vaccine,0.33338177
1251,mouth infections,0.33329263
1252,covid19 cases,0.3332567
1253,bacteria infection,0.33306518
1254,post nasal drip cough,0.33278918
1255,vaccination schedule,0.3324192
1256,colic remedies,0.3323014
1257,what is a fever,0.33210105
1258,coughing blood,0.3320782
1259,covid cough symptoms,0.33205488
1260,scarlet fever in adults,0.33196676
1261,mayo health clinic,0.33191505
1262,list of diseases,0.33190596
1263,nasal wash,0.3318874
1264,ailments,0.33180034
1265,chickenpox vaccine,0.33179966
1266,coronavirus uk vaccine,0.3317973
1267,coughing up mucus,0.3317575
1268,child coughing,0.33163488
1269,rota virus,0.33159298
1270,norovirus spread,0.33142352
1271,norovirus pregnancy,0.3312512
1272,remedies for a cold,0.33104414
1273,cure for cough,0.3309921
1274,cure,0.330981
1275,i have a cold,0.3309421
1276,is 38 fever,0.3308219
1277,is bronchitis,0.33079293
1278,pictures of scarlet fever,0.3307726
1279,urgent care,0.33073658
1280,painful cough,0.33066165
1281,newborn cold,0.33050647
1282,high fever in adults,0.33046898
1283,chicken pox shingles,0.33031923
1284,wheezing cough,0.33020484
1285,help a cough,0.3299527
1286,anti inflammation diet,0.32988614
1287,how to get rid of a cold fast,0.32980135
1288,virus facts,0.32975516
1289,fever dream,0.3296641
1290,mayo clinic,0.32963657
1291,mono virus,0.3295938
1292,antiviral medication,0.32947356
1293,symptoms of a fever,0.3294335
1294,best cough syrup,0.32937157
1295,sinus infections,0.32937002
1296,medical symptoms,0.3291737
1297,best cold medicine,0.32896546
1298,colic calm,0.32882082
1299,hayfever nasal spray,0.32879233
1300,encephalitis,0.32856286
1301,oxford vaccine,0.32850993
1302,nausea treatment,0.32833633
1303,coronavirus news,0.32829237
1304,chicken pox start,0.32828614
1305,sneezing pregnancy,0.32826614
1306,having diarrhea,0.3279888
1307,coronavirus pink eye,0.32789338
1308,virus vs bacteria,0.32782754
1309,antibiotics,0.32751238
1310,shingles virus,0.32743225
1311,is a runny nose a symptom of covid,0.32736385
1312,throat,0.32736096
1313,drama fever,0.32721287
1314,chills and body aches,0.32704818
1315,scarlett fever,0.3270337
1316,disease names,0.32687584
1317,shingles vaccine,0.3268602
1318,you sick,0.32672575
1319,sick sinus syndrome,0.3265684
1320,typhoid vaccine,0.32651424
1321,the measles,0.32650527
1322,newborn has a cold,0.32647714
1323,ill health,0.3263671
1324,antiviral medications,0.32635996
1325,sneezing,0.3263389
1326,coronavirus uk,0.3260547
1327,eye infection,0.32602003
1328,colitis symptoms,0.32585484
1329,norovirus in pregnancy,0.32581425
1330,cough nhs,0.32578978
1331,chesty cough,0.32569686
1332,is tonsillitis contagious,0.32564646
1333,pregnant women coronavirus,0.32557395
1334,is runny nose a symptom of covid,0.32548192
1335,colic symptoms,0.32532984
1336,symptoms list,0.32531452
1337,antiviral collection points,0.3252306
1338,journal of immunology,0.32516858
1339,new viruses,0.32503185
1340,exacerbation,0.32495442
1341,chicken pox,0.3249482
1342,nausea relief,0.32492095
1343,marburg virus,0.32485703
1344,cough during pregnancy,0.32470194
1345,keep getting colds,0.32468635
1346,antiviral drugs,0.32462168
1347,codeine cough,0.324519
1348,taking antibiotics,0.32442525
1349,bloody diarrhea,0.32438934
1350,cough remedy,0.32413605
1351,cough for 3 months,0.3241037
1352,penicillin,0.3240203
1353,chain of infection,0.32391438
1354,covid 19 uk,0.3236674
1355,disease management,0.32366028
1356,common diseases,0.32351652
1357,constant cough,0.3234781
1358,shingles contagious,0.3234714
1359,brain infection,0.32341495
1360,nausea medication,0.32339072
1361,fungal pneumonia,0.323367
1362,runny nose covid symptom,0.32328784
1363,where is ebola,0.32318574
1364,signs of pneumonia,0.32318002
1365,measles vaccine,0.3231112
1366,non communicable diseases,0.32309738
1367,sneezing baby,0.32296127
1368,high temp fever,0.32295126
1369,healthcare,0.32294562
1370,bronchitis treatments,0.32290202
1371,post nasal drip,0.3228135
1372,coronavirus london,0.32275072
1373,covid cough sound,0.3226597
1374,viral tonsillitis,0.32264033
1375,i keep getting colds,0.3226253
1376,is norovirus contagious,0.32261547
1377,can you catch pneumonia,0.3225842
1378,chronic bronchitis,0.32252663
1379,norovirus and pregnancy,0.32248303
1380,interstitial pneumonia,0.3224592
1381,symptoms of covid,0.32243285
1382,meds,0.32239556
1383,water infection,0.32229185
1384,hbv vaccine,0.32217014
1385,nausea medicine,0.32209674
1386,really bad cough,0.32196298
1387,medical diseases,0.32182944
1388,can you catch a cold,0.3218049
1389,coronavirus rash,0.32158566
1390,signs of scarlet fever,0.32146263
1391,norovirus in babies,0.32138112
1392,african sleeping sickness,0.32111093
1393,booster vaccine,0.32102242
1394,bronchitis treatment,0.32097068
1395,measles uk,0.32091558
1396,inflamed colon,0.32090518
1397,runny nose,0.32088786
1398,measles vaccination,0.3208616
1399,bubonic plague,0.3208559
1400,cold sores contagious,0.32081756
1401,what is inflammation,0.3208133
1402,salmonella treatment,0.32080674
1403,ringworm contagious,0.3206439
1404,a cold sore,0.32060593
1405,gum disease,0.32055986
1406,symptoms nhs,0.320449
1407,what causes ebola,0.32035863
1408,constant runny nose nhs,0.32033938
