,Query,Cosine Similarity
887,ebola hemorrhagic fever,0.39568785
888,what is gestational diabetes,0.39524406
889,haiti cholera,0.3950234
890,covid 19 sneezing,0.3949883
891,winter virus,0.39452618
892,hay fever cure,0.39406547
893,sneezing baby,0.39392787
894,no fever,0.39352375
895,alcohol during pregnancy,0.39339474
896,beaver fever,0.39319482
897,hay fever relief,0.39314628
898,about ebola,0.39311582
899,intestinal infection,0.39286986
900,norovirus,0.39275104
901,best cold and flu medicine,0.39270198
902,having diarrhea,0.39260152
903,typhoid fever,0.39238203
904,viral rash,0.39223796
905,stomach infection,0.3919407
906,be unwell,0.39191616
907,vaccine,0.39148304
908,maternity triage,0.3913167
909,morning sickness remedies,0.39127898
910,scarlet fever incubation,0.39107507
911,virus symptoms,0.39106035
912,pandemic vs epidemic,0.39102596
913,breasts during pregnancy,0.39060205
914,hay fever sore throat,0.39057773
915,smallpox vaccine,0.39054894
916,infant cold,0.3900342
917,inflamation,0.38999054
918,deadly viruses,0.38990197
919,meningitis contagious,0.38957816
920,acquired immunity,0.38935864
921,scarlet fever contagious,0.38933754
922,how long does a flu last,0.3892445
923,covid19 news,0.38915804
924,baby ear infection,0.3889375
925,outbreak movie,0.38880005
926,hay fever allergy,0.3884706
927,coronavirus sneezing,0.3883517
928,precum pregnancy,0.38834244
929,food borne illnesses,0.38828272
930,newborn sneezing,0.3879769
931,headache and fever,0.38786787
932,bronchitis contagious,0.38785374
933,tick fever,0.38780603
934,newborn has a cold,0.3876394
935,is croup contagious,0.3876143
936,cesarean,0.38761368
937,baby runny nose,0.3875373
938,breast infection,0.38748804
939,fever cure,0.38739735
940,gastroenteritis,0.387367
941,vomitting bug,0.38728213
942,hay fever tablets,0.38721648
943,vomiting bug,0.38711596
944,scarlet fever,0.38705528
945,pregnancy diet plan,0.3869444
946,illness symptoms,0.38691276
947,flu shot side effects,0.3865144
948,immune disorders,0.38643315
949,covid news,0.38601035
950,toddler diarrhea,0.38597637
951,baby with cold,0.3859368
952,bacterial infection,0.3858598
953,ebola virus symptoms,0.38573086
954,inflammatory diseases,0.38550806
955,glucose test pregnancy,0.38547885
956,hepatitis c,0.38527817
957,hay fever medication,0.38441473
958,gestational surrogacy,0.38431087
959,covid and sneezing,0.3841393
960,heart palpitations during pregnancy,0.38405594
961,symptoms of gestational diabetes,0.3840079
962,sinus infection contagious,0.38380787
963,immune system,0.38358253
964,chesty cough covid,0.38355407
965,ebola in africa,0.38348788
966,nausea and vomiting,0.38342488
967,rash on baby,0.38342068
968,preterm labor signs,0.38341385
969,cold or coronavirus,0.38340706
970,antidepressants and pregnancy,0.38319412
971,baby rash on face,0.3830077
972,aids,0.38298285
973,post viral fatigue,0.3829553
974,journal of infectious diseases,0.3828534
975,nhs covid vaccine,0.38277614
976,a viral infection,0.3827412
977,malaria,0.3827312
978,stilton when pregnant,0.38239017
979,signs of preterm labor,0.3823701
980,fever with chills,0.38229862
981,yellow fever vaccine,0.3822824
982,chicken pox start,0.38227385
983,high fever in children,0.38182992
984,gestational diabetes diet,0.38096938
985,newborn poop,0.3807562
986,caffeine while pregnant,0.38059032
987,corona virus cough,0.3804804
988,pregnancy weight calculator,0.38012248
989,temperature fever,0.38000584
990,sick bug,0.37973365
991,39 fever,0.37950337
992,progesterone pregnancy,0.37919974
993,vaccination,0.37898064
994,hellp syndrome in pregnancy,0.37888396
995,swine flu vaccine side effects,0.3785023
996,covid19 symptoms,0.37826264
997,ebola cure,0.37816846
998,call the midwife,0.37792176
999,hip pain during pregnancy,0.37780192
1000,how to prevent pregnancy,0.3775284
1001,winter viruses,0.37735933
1002,newborn jaundice,0.37723726
1003,vaccinated,0.37723386
1004,yellow diarrhea,0.3770133
1005,cesarean birth,0.37693825
1006,stop feeling sick,0.3768683
1007,new covid symptoms,0.37680238
1008,signs of gestational diabetes,0.37675261
1009,bacterial infections,0.37661153
1010,signs of pregnancy after 1 week,0.37653136
1011,40 fever,0.376418
1012,symptons,0.37628216
1013,gestational diabetes test,0.37620676
1014,serum sickness,0.37617952
1015,group b strep pregnancy,0.376172
1016,sore throat no fever,0.37617013
1017,viral bronchitis,0.37613064
1018,gestational hypertension,0.3760181
1019,fever sore throat,0.37582302
1020,hepatitis,0.375808
1021,who ebola,0.37576628
1022,infected chicken pox,0.37530276
1023,lower back pain during pregnancy,0.37517923
1024,inflammatory disease,0.3750503
1025,ebola virus facts,0.37498695
1026,mrsa virus,0.37454444
1027,placenta eating,0.37434807
1028,bbc news coronavirus,0.37413776
1029,the norovirus,0.3741097
1030,obgyn,0.37409168
1031,current cold virus,0.37403816
1032,twin wall flue,0.3739586
1033,fever medicine,0.3737402
1034,protein in urine during pregnancy,0.3737044
1035,ebola death,0.3736422
1036,deadly virus,0.37344941
1037,ebola chan,0.3728581
1038,cures for morning sickness,0.37269253
1039,severe diarrhea,0.3725071
1040,coronavirus holidays,0.37244466
1041,hay fever treatments,0.3723315
1042,diseases,0.37197685
1043,baby constipation,0.37183034
1044,dog fever,0.37180126
1045,dry cough covid,0.37143788
1046,hepatitis c virus,0.3714174
1047,cold contagious,0.3711384
1048,scarlet fever rash,0.37107593
1049,microscopic colitis,0.37056512
1050,can you develop hay fever,0.3704527
1051,is ebola,0.3702599
1052,fever pain,0.37023768
1053,nausea and diarrhea,0.36999387
1054,stomach bug,0.3699829
1055,winter vomiting disease,0.36992127
1056,cotton fever,0.36985192
1057,fever symptom,0.3698454
1058,dengue fever,0.3697991
1059,pregnancy after miscarriage,0.36978936
1060,sore throat virus,0.36961904
1061,travel sickness,0.3695458
1062,low blood pressure during pregnancy,0.36952478
1063,how long does stomach flu last,0.3691622
1064,sexually transmitted diseases,0.36902007
1065,norovirus uk,0.36887437
1066,nausea,0.36886862
1067,fever headache,0.36885315
1068,fever 38,0.36859885
1069,maternal,0.36850205
1070,best medicine for cold and flu,0.36833715
1071,the symptoms of ebola,0.36832982
1072,nauseas,0.36820376
1073,baby wheezing,0.3680061
1074,is hepatitis c contagious,0.36773732
1075,black diarrhea,0.3676994
1076,colicky baby,0.3675911
1077,q fever,0.36732513
1078,chicken diseases,0.36695856
1079,can babies get hayfever,0.36685407
1080,communicable diseases,0.36674443
1081,how long do flu symptoms last,0.3666784
1082,chills and fever,0.3665143
1083,conception symptoms,0.36650342
1084,rubella virus,0.36645907
1085,runny nose with covid,0.3664086
1086,a miscarriage,0.36635536
1087,bacteria infection,0.36625874
1088,glucose tolerance test pregnancy,0.36623144
1089,side effects of flu shot,0.36616856
1090,hay fever treatment,0.3661632
1091,how long to recover from flu,0.3659699
1092,baby chesty cough,0.3658275
1093,runny nose coronavirus,0.36577475
1094,mrsa contagious,0.36571264
1095,postpartum depression,0.36568052
1096,postpartum,0.36546248
1097,toddler vomiting,0.36536217
1098,spotting during pregnancy,0.36533302
1099,covid sore throat,0.3652038
1100,immune response,0.36496705
1101,bad cold,0.36488998
1102,coronavirus news,0.36476582
1103,mirena pregnancy,0.3647359
1104,tickly cough coronavirus,0.3645802
1105,coronavirus rash,0.36457306
1106,rashes on babies,0.3645578
1107,coronavirus,0.36440384
1108,fever of 39,0.3642754
1109,winter sickness,0.36420876
1110,sneezing covid,0.36415467
1111,covid vaccine uk,0.3639722
1112,aids virus,0.36396343
1113,body aches no fever,0.36391497
1114,feeling unwell,0.36390615
1115,medical symptons,0.3636759
1116,smallpox vaccination,0.3635555
1117,african sleeping sickness,0.36344108
1118,is diarrhea a sign of labor,0.36343747
1119,ovulation and pregnancy,0.36330914
1120,covid booster vaccine,0.36326143
1121,norovirus spread,0.36324954
1122,coronavirus pneumonia,0.36317387
1123,breastfed baby poop,0.36314195
1124,low amniotic fluid,0.3631184
1125,how did ebola start,0.3623416
1126,opportunistic infection,0.36233506
1127,african disease,0.3621012
1128,immune system diseases,0.3619967
1129,cold flu remedies,0.3617968
1130,infection control,0.36163682
1131,disease,0.36148167
1132,covid booster jab,0.3613894
1133,virus facts,0.36138272
1134,drama fever,0.36134455
1135,had a cold for 3 weeks,0.3601758
1136,book covid vaccine,0.35985866
1137,high temperature fever,0.35961473
1138,covid symptoms 2023,0.35950646
1139,coronavirus pink eye,0.35930237
1140,rash on babys face,0.35929623
1141,norovirus without vomiting,0.3592826
1142,immunity,0.3592705
1143,headache and feeling sick,0.35925567
1144,vomit,0.35914415
1145,symptoms of ebola,0.35907453
1146,how to get rid of sickness,0.35901994
1147,diarrhoea,0.3589779
1148,fluu,0.35887277
1149,getting pregnant with pcos,0.35864243
1150,valley fever,0.35862756
1151,amniotic fluid,0.35854685
1152,watery diarrhea,0.35854495
1153,norovirus infection,0.3585436
1154,viral meningitis,0.3585053
1155,corona virus,0.35844335
1156,fever tablets,0.35840648
1157,foodborne illness,0.35821486
1158,measles virus,0.35798013
1159,cold and flu remedies,0.35794914
1160,coronavirus sore throat,0.3578461
1161,too much amniotic fluid,0.35783023
1162,winter vomiting bug,0.35780805
1163,chlamydia,0.35775632
1164,runny nose and cough,0.3576655
1165,labor pains,0.35761347
1166,childhood diseases,0.35761064
1167,ebola sierra leone,0.35746914
1168,ivf forum,0.3573412
1169,after abortion,0.35708258
1170,hay fever symptoms,0.3568457
1171,nhs covid vaccination,0.3568303
1172,is meningitis contagious,0.35673442
1173,cough syrup for babies,0.35670587
1174,winter vomiting,0.35668427
1175,your immune system,0.35650516
1176,chest infection contagious,0.35649
1177,salmonella poisoning,0.3563812
1178,labor symptoms,0.35632375
1179,coughing up,0.35611653
1180,pandemic 3,0.35608947
1181,how early can morning sickness start,0.3559445
1182,cough after covid,0.355848
1183,antiviral,0.35579136
1184,hay fever remedy,0.35566562
1185,cat scratch fever,0.3553707
1186,feeling nausea,0.35535347
1187,viral or bacterial,0.35527045
1188,ectopic pregnancies,0.35514268
1189,baby heat rash,0.35496306
1190,a bad cough,0.35494196
1191,chronic nausea,0.3549183
1192,bbc coronavirus,0.35482407
1193,crohns,0.35478112
1194,stomach virus symptoms,0.35474914
1195,auto immune diseases,0.35470057
1196,early miscarriage,0.3546733
1197,immune,0.3546424
1198,hay fever symptom,0.354619
1199,viruses and bacteria,0.3546058
1200,baby nose bleed,0.3545804
1201,bacterial diseases,0.3545031
1202,explosive diarrhea,0.3544911
1203,sexual transmitted diseases,0.35423487
1204,ectopic pregnancy,0.35395265
1205,pfizer covid vaccine,0.3539184
1206,hay fever cures,0.35389373
1207,sexually transmitted disease,0.35375923
1208,baby hayfever,0.35359564
1209,runny nose and sneezing,0.3534737
1210,feel sick,0.35344335
1211,sexually transmitted infections,0.3533165
1212,inflammation,0.3530956
1213,progesterone and pregnancy,0.35296884
1214,sciatica pregnancy,0.35284132
1215,obstetrician,0.35281068
1216,covid runny nose,0.35271263
1217,cholera symptoms,0.3526585
1218,miscarriage,0.3524639
1219,fever blister,0.35244527
1220,ebv virus,0.3523186
1221,nhs norovirus,0.35216436
1222,dry hacking cough,0.35213363
1223,communicable disease,0.35204482
1224,leaking amniotic fluid,0.35186422
1225,vaccine schedule,0.35175776
1226,nhs scarlet fever,0.35160547
1227,inflammatory,0.35152692
1228,ebola facts,0.35148776
1229,fallopian tube pregnancy,0.3513327
1230,covid 19 symptoms,0.35125297
1231,best hay fever medicine,0.3511482
1232,pneumonia vaccine,0.3511478
1233,low immune system,0.35114098
1234,immune system disorders,0.35095662
1235,febrile illness,0.35091162
1236,postpartum psychosis,0.35088947
1237,bronchial infection,0.3508113
1238,viral hepatitis,0.3503063
1239,bronchitis,0.3502167
1240,coronavirus italy,0.35021314
1241,get rid of fever,0.3499745
1242,yellow fever vaccination,0.34989715
1243,diarrhea for a week,0.34962043
1244,ringworm contagious,0.3496148
1245,gestational surrogate,0.3495944
1246,icu,0.34924155
1247,38 degree fever,0.3492293
1248,hantavirus,0.3491944
1249,antenatal,0.34919158
1250,fertility forum,0.34914485
1251,hay fever eyes,0.34902734
1252,list of diseases,0.34902057
1253,measles outbreak,0.34900582
1254,have diarrhea,0.348865
1255,when you have a fever,0.3487804
1256,miscarriage awareness,0.34868073
1257,sneezing covid symptom,0.34838545
1258,rota virus,0.34830117
1259,sinusitis contagious,0.34822923
1260,whooping cough vaccine,0.3482026
1261,hypothyroidism and pregnancy,0.34817585
1262,common cold,0.34808683
1263,vomitting,0.3480128
1264,vomiting in children,0.3479654
1265,tubal pregnancy,0.3479253
1266,chicken pox vaccine,0.34791756
1267,ebola treatment,0.34782168
1268,red rash,0.3478179
1269,travelers diarrhea,0.34779245
1270,vicks when pregnant,0.34768546
1271,critical illness,0.34757116
1272,sore throat and runny nose,0.3475066
1273,inflammatory bowel disease,0.34730303
1274,38 degrees fever,0.3472216
1275,shaken baby syndrome,0.34711972
1276,beechams cold and flu,0.34702203
1277,diseases in africa,0.34696466
1278,scarlet fever rash pictures,0.3469643
1279,is bronchitis contagious,0.34688523
1280,infection symptoms,0.3468837
1281,bacterial pneumonia,0.34651715
1282,clostridium difficile colitis,0.3464429
1283,what causes hay fever,0.34636188
1284,national childbirth,0.34633753
1285,mono disease,0.34613818
1286,strep throat contagious,0.3460445
1287,defra bird flu map,0.3459665
1288,is scarlet fever contagious,0.34589145
1289,sexual diseases,0.34587756
1290,is norovirus contagious,0.34585434
1291,hospital acquired infections,0.34560153
1292,bcg vaccine,0.345497
1293,fever blisters,0.34518546
1294,vaccine a,0.34518057
1295,viral infection symptoms,0.3451322
1296,guinea worm disease,0.34506607
1297,birth defect,0.34503782
1298,common diseases,0.34502473
1299,vaccine booking,0.34500968
1300,marburg virus,0.34486717
1301,terminal illness,0.3448184
1302,birth defects,0.3447926
1303,body temperature fever,0.34478664
1304,fever treatment,0.34470552
1305,upper respiratory infection,0.34468666
1306,pneumonia jab,0.34462127
1307,nicu nurse,0.34447807
1308,high temp fever,0.34434956
1309,obstetric fistula,0.34387535
1310,baby conjunctivitis,0.3438531
1311,rheumatic fever,0.3438354
1312,disease in africa,0.34351337
1313,the immune system,0.3434804
1314,stomach bug uk,0.3434394
1315,teething fever,0.34339994
1316,fever symptoms,0.34336948
1317,sexually transmitted diseases pictures,0.34335172
1318,malaria vaccine,0.3433516
1319,auto immune disease,0.34334856
1320,projectile vomiting,0.3433246
1321,neonatal jaundice,0.3431973
1322,lower respiratory infection,0.34317082
1323,baby has cold,0.34305352
1324,having a cold,0.34302077
1325,most deadly virus,0.342986
1326,why do i feel sick,0.34291545
1327,coughing up yellow mucus,0.34288126
1328,antiinflammatory,0.3428806
1329,nhs pneumonia,0.3428139
1330,viral encephalitis,0.34260067
1331,tummy bug,0.342148
1332,rib pain during pregnancy,0.3421213
1333,covid vaccine near me,0.3421147
1334,what is fever,0.34198087
1335,covid headache,0.34197038
1336,rsv virus,0.34195858
1337,cough and sore throat,0.34194332
1338,medicine for hay fever,0.3412895
1339,chicken pox,0.3411368
1340,prenatal testing,0.34081227
1341,vaginal infection,0.34074807
1342,i have pneumonia,0.3406942
1343,where did ebola come from,0.34063387
1344,symptoms of labor,0.34063172
1345,eat when sick,0.34039646
1346,norovirus airborne,0.34021372
1347,post abortion syndrome,0.34006715
1348,after vomiting,0.3399575
1349,what is cholera,0.33993915
1350,auto immune disorders,0.33982047
1351,start of a cold,0.33976248
1352,childbirth pictures,0.33958352
1353,feel unwell,0.33956817
1354,hemorrhagic fever,0.33941314
1355,symptom of hay fever,0.33927017
1356,norovirus immunity,0.33912817
1357,weird diseases,0.33889514
1358,got a cold,0.33851087
1359,viral fatigue,0.33849093
1360,kitten sneezing,0.3384623
1361,disease names,0.33837438
1362,Coronavirus disease 2019,0.3383286
1363,pompe disease,0.3382259
1364,nausea causes,0.3381757
1365,infant constipation,0.33813757
1366,signs of infection,0.33784026
1367,smallpox pictures,0.33780393
1368,baby ultrasound,0.33779085
1369,after miscarriage,0.33748075
1370,hepatitis vaccine,0.33747265
1371,norovirus incubation,0.33741754
1372,go to hospital,0.33721584
1373,yellow vomit,0.33718327
1374,how is ebola spread,0.3371447
